LF1|LF2|Synonym
esterifications|esterification|Y
esters|ester|Y
esthetics|esthetic|Y
estimates|estimate|Y
estimations|estimation|Y
estivations|estivation|Y
estranes|estrane|Y
estrene|estren|Y
estrenes|estren|Y
estrogens|estrogen|Y
etamiphylline|etamiphyllin|Y
etchings|etching|Y
ethacrynic|etacrynic|Y
ethaminal|etaminal|Y
ethamsylate|etamsylate|Y
ethanediols|ethanediol|Y
ethanes|ethane|Y
ethanol|alcohol|Y
ethanolamines|ethanolamine|Y
ethchlorvinol|ethchlorovynol|Y
ethchlorvynol|ethchlorovynol|Y
ethers|ether|Y
ethical|bioethical|Y
ethics|ethic|Y
ethilons|ethilon|Y
ethimizole|ethimizol|Y
ethiodols|ethiodol|Y
ethmoidal|ethmoid|Y
ethnology|ethnologies|Y
ethnomedicine|ethnomed|Y
ethnomedicines|ethnomed|Y
ethnopsychologies|ethnopsychol|Y
ethnopsychology|ethnopsychol|Y
ethosuximide|ethosuccimid|Y
ethoxzolamide|ethoxyzolamide|Y
ethylamines|ethylamine|Y
ethylcaproic|ethylcaproate|Y
ethylenediamines|ethylenediamine|Y
ethyleneimines|ethyleneimine|Y
ethylenes|ethylene|Y
ethylmercury|ethylmercuric|Y
ethylmorphine|ethomorphine|Y
ethymisole|ethimizol|Y
ethymizol|ethimizol|Y
ethynodiol|ethyndiol|Y
ethynyl|ethinyl|Y
etilefrine|etilefrin|Y
etimizol|ethimizol|Y
etoh|alcohol|Y
etomidate|ethomidate|Y
etonitazin|etonitazene|Y
etonitazine|etonitazene|Y
etorphine|ethorphine|Y
etran|ethrane|Y
eudragits|eudragit|Y
euflavine|euflavin|Y
eugenics|eugenic|Y
eugenols|eugenol|Y
euglycemic|euglycaemic|Y
eumelanins|eumelanin|Y
eunuchisms|eunuchism|Y
eupatoriopicrine|eupatoriopicrin|Y
euphausias|euphausia|Y
euphorias|euphoria|Y
eutamias|eutamia|Y
eutelegenesis|eutelegeneses|Y
euthanasias|euthanasia|Y
evaluation|appraisal|Y
evaluations|appraisal|Y
evasion|avoidance|Y
eventrations|eventration|Y
events|event|Y
evolutions|evolution|Y
ewings|ewing|Y
examinations|examination|Y
examiners|examiner|Y
exanthema|exanthem|Y
exanthemas|exanthem|Y
exanthemata|exanthem|Y
excavatums|excavatum|Y
excessive|excess|Y
exchanges|exchange|Y
excision|excis|Y
excisions|excis|Y
excitations|excitation|Y
excitement|agitation|Y
excitements|agitation|Y
excitotoxins|excitotoxin|Y
executions|execution|Y
exenterations|exenteration|Y
exercises|exercise|Y
exertions|exertion|Y
exfoliatins|exfoliatin|Y
exfoliations|exfoliation|Y
exfoliativas|exfoliativa|Y
exfoliative|exfoliation|Y
exhaustions|exhaustion|Y
exhausts|exhaust|Y
exhibitionisms|exhibitionism|Y
exhibits|exhibit|Y
exocytosis|exocytoses|Y
exodeoxyribonucleases|exodeoxyribonuclease|Y
exodeviations|exodeviation|Y
exons|exon|Y
exonucleases|exonuclease|Y
exoribonucleases|exoribonuclease|Y
exorphins|exorphin|Y
exostosis|exostoses|Y
exotoxins|exotoxin|Y
exotropias|exotropia|Y
expanders|expander|Y
expansions|expansion|Y
expectancy|expectancies|Y
expectorants|expectorant|Y
expeditions|expedition|Y
expenditures|expenditure|Y
experiences|experience|Y
experimentations|experimentation|Y
expert|consultant|Y
explosions|explosion|Y
exposures|exposure|Y
expressions|expression|Y
expulsions|expulsion|Y
exstrophy|exstrophies|Y
extenders|extender|Y
extension|exten|Y
external|exogenous|Y
externas|externa|Y
extractions|extraction|Y
extracts|extract|Y
extrasystoles|extrasystole|Y
extravasations|extravasation|Y
extremity|extremities|Y
extrophies|exstrophies|Y
extrophy|exstrophies|Y
extroversion|extraversion|Y
extroversions|extraversion|Y
exudates|exudate|Y
eyebrows|eyebrow|Y
eyelashes|eyelashe|Y
eyelids|eyelid|Y
eyes|eye|Y
fabrys|fabry|Y
face|craniofacial|Y
faces|craniofacial|Y
facial|craniofacial|Y
facilitations|facilitation|Y
facilities|facilites|Y
facility|facilites|Y
factor|facteur|Y
factors|facteur|Y
faculty|faculties|Y
fads|fad|Y
failures|failure|Y
faintings|fainting|Y
fairs|fair|Y
fake|factitious|Y
fallacy|fallacies|Y
fallots|fallot|Y
fallouts|fallout|Y
falls|fall|Y
famil|families|Y
familial|hered|Y
family|hered|Y
famines|famine|Y
fanciers|fancier|Y
fanconis|fanconi|Y
fangotherapies|fangother|Y
fangotherapy|fangother|Y
fantasy|fantasies|Y
farcy|glander|Y
farmer's|farmer|Y
farmers|farmer|Y
farming|agricultural|Y
fascias|fascia|Y
fasciculations|fasciculation|Y
fasciitis|fasciitides|Y
fascioliasis|fascioliases|Y
fascioloidiasis|fascioloidiases|Y
fasciolopsiasis|fasciolopsiases|Y
fascitis|fascitides|Y
fasso|faso|Y
fastings|fasting|Y
fat|obesities|Y
fathers|father|Y
fatigues|fatigue|Y
fats|obesities|Y
fatty|obesities|Y
favisms|favism|Y
fears|fear|Y
feathers|feather|Y
fecal|fece|Y
feces|fece|Y
fecundability|fecundabilities|Y
fecundity|fecundities|Y
feedbacks|feedback|Y
feeding|meal|Y
feedings|meal|Y
feeds|feed|Y
feelings|feeling|Y
feers|feer|Y
fees|fee|Y
feldshers|feldsher|Y
feline|cat|Y
fellowships|fellowship|Y
feltys|felty|Y
females|female|Y
feminizations|feminization|Y
femur|femoral|Y
femurs|femoral|Y
fenchlorphos|fenchlorfos|Y
fenclonine|fenclonin|Y
fendiline|fendilin|Y
fenestrations|fenestration|Y
fenpropidine|fenpropidin|Y
fermentations|fermentation|Y
ferredoxins|ferredoxin|Y
ferrets|ferret|Y
ferricyanides|ferricyanide|Y
ferrocerone|ferroceron|Y
ferrocyanides|ferrocyanide|Y
fertilities|fertil|Y
fertility|fertil|Y
fertilizations|fertilization|Y
fertilizers|fertilizer|Y
festivals|festival|Y
fetalis|fetal|Y
fetoproteins|fetoprotein|Y
fetoscopy|fetoscopies|Y
fetuins|fetuin|Y
fetus|fetal|Y
fetuses|fetal|Y
fever|febrile|Y
fevers|febrile|Y
fibers|fiber|Y
fibrillations|fibrillation|Y
fibrils|fibril|Y
fibrinogens|fibrinogen|Y
fibrinolysis|fibrinolyses|Y
fibrinopeptides|fibrinopeptide|Y
fibroadenosis|fibroadenoses|Y
fibroblasts|fibroblast|Y
fibroelastosis|fibroelastoses|Y
fibroids|fibroid|Y
fibromas|fibroma|Y
fibromatosis|fibromatoses|Y
fibronectins|fibronectin|Y
fibroplasias|fibroplasia|Y
fibrosarcomas|fibrosarcoma|Y
fibroscopic|endoscopic|Y
fibroses|fibros|Y
fibrosis|fibros|Y
fibrositis|fibrositides|Y
fibrous|fibros|Y
fibulas|fibula|Y
fields|field|Y
fieldworkers|fieldworker|Y
fifteen|15|Y
fifty|50|Y
filaments|filament|Y
filamins|filamin|Y
filariasis|filariases|Y
files|file|Y
filings|filing|Y
fillers|filler|Y
fillings|filling|Y
films|film|Y
filterability|filterabilities|Y
filters|filter|Y
filtrations|filtration|Y
fimbriectomy|fimbriectomies|Y
financings|financing|Y
findings|finding|Y
fingerprintings|fingerprinting|Y
fingerprints|fingerprint|Y
fingers|finger|Y
finishings|finishing|Y
firearms|firearm|Y
fires|fire|Y
fishery|fisheries|Y
fishes|fish|Y
fishs|fish|Y
fissions|fission|Y
fissured|fissure|Y
fissures|fissure|Y
fistulas|fistula|Y
fitnesses|fitness|Y
five|5|Y
fixations|fixation|Y
fixatives|fixative|Y
fixators|fixator|Y
fixed|fixation|Y
flaccidity|flaccidities|Y
flagellas|flagella|Y
flagellums|flagellum|Y
flaps|flap|Y
flatfishes|flatfishe|Y
flatus|flatulence|Y
flatworms|flatworm|Y
flavins|flavin|Y
flaviviruses|flavivirus|Y
flavomycins|flavomycin|Y
flavones|flavone|Y
flavonols|flavonol|Y
flavophospholipols|flavophospholipol|Y
flavoproteins|flavoprotein|Y
fleas|flea|Y
flights|flight|Y
floaters||Y
floater||Y
flocculations|flocculation|Y
floctafenine|floctafenin|Y
floodings|flooding|Y
floods|flood|Y
floorcoverings|floorcovering|Y
floors|floor|Y
flounders|flounder|Y
flours|flour|Y
flowcharts|flowchart|Y
flowmeters|flowmeter|Y
flows|flow|Y
fluctuant|fluctuance|Y
flufylline|flufyllin|Y
fluidity|fluidities|Y
fluids|fluid|Y
flukes|fluke|Y
flunarizine|flunarizin|Y
fluorene|fluoren|Y
fluorenes|fluoren|Y
fluoresceins|fluorescein|Y
fluorescences|fluorescence|Y
fluoridations|fluoridation|Y
fluorides|fluoride|Y
fluoroacetates|fluoroacetate|Y
fluorobenzoic|fluorobenzoate|Y
fluorocarbons|fluorocarbon|Y
fluorogestone|flugestone|Y
fluoroglutamic|fluoroglutamate|Y
fluoroimmunoassays|fluoroimmunoassay|Y
fluorometry|fluorometries|Y
fluoroscopy|fluoroscopies|Y
fluoroses|fluorose|Y
fluorosis|fluorose|Y
fluoruracil|fluorouracil|Y
fluoxetine|fluoxetin|Y
fluoxymesterone|fluoximesteron|Y
flupentixol|flupenthixol|Y
fluphenazine|flufenazin|Y
fluprophylline|fluprophyllin|Y
flurbiprofen|flubiprofen|Y
fluridrazepam|flunitrazepam|Y
fluriproben|flubiprofen|Y
flurogestone|flugestone|Y
flurothyl|fluorothyl|Y
flushings|flushing|Y
flutonidine|flutonidin|Y
flutters|flutter|Y
fly|flies|Y
foams|foam|Y
focusings|focusing|Y
folates|folate|Y
folds|fold|Y
folic|folate|Y
folklores|folklore|Y
follicle|follic|Y
follicles|follic|Y
follicular|follic|Y
folliculitis|folliculitides|Y
followup|follow|Y
food|diet|Y
foods|diet|Y
foot|feet|Y
footballs|football|Y
foots|feet|Y
foramena|foramen|Y
foramens|foramen|Y
forceps|forcep|Y
forces|force|Y
forearms|forearm|Y
forecasts|forecast|Y
foreheads|forehead|Y
foreigners|foreigner|Y
forelimbs|forelimb|Y
forgetful|amnesic|Y
formamides|formamide|Y
formates|formate|Y
formations|formation|Y
formazans|formazan|Y
formications|formication|Y
formocresols|formocresol|Y
forms|form|Y
formulary|formularies|Y
formulas|formula|Y
formulations|formulation|Y
formycins|formycin|Y
formylmethionyl|formylmethionine|Y
formyltetrahydrofolates|formyltetrahydrofolate|Y
fortimicins|fortimicin|Y
forty|40|Y
fossas|fossa|Y
fossils|fossil|Y
foundations|foundation|Y
four|4|Y
fourteen|14|Y
fowls|fowl|Y
foxes|fox|Y
fractionations|fractionation|Y
fractions|fraction|Y
fractures|fracture|Y
fracturings|fracturing|Y
fragile|brittle|Y
fragility|fragilities|Y
fragmentography|fragmentographies|Y
fragments|fragment|Y
frames|frame|Y
frameshifts|frameshift|Y
franklins|franklin|Y
frauds|fraud|Y
freckles|freckle|Y
freedoms|freedom|Y
freezings|freezing|Y
freidreichs|freidreich|Y
freidriech|freidreich|Y
freidriechs|freidreich|Y
frenums|frenum|Y
freons|freon|Y
frequency|frequencies|Y
frequent|frequencies|Y
freunds|freund|Y
freys|frey|Y
friederichsen|friderichsen|Y
friedreich|freidreich|Y
friedreichs|freidreich|Y
friedriech|freidreich|Y
friedriechs|freidreich|Y
friends|friend|Y
frigidity|frigidities|Y
froehlichs|froehlich|Y
frogs|frog|Y
frommels|frommel|Y
frostbites|frostbite|Y
fructokinases|fructokinase|Y
fructosediphosphates|fructosediphosphate|Y
fruits|fruit|Y
frustrations|frustration|Y
fuchs|fuch|Y
fuchsins|fuchsin|Y
fucosidosis|fucosidoses|Y
fucosyltransferases|fucosyltransferase|Y
fuels|fuel|Y
fugues|fugue|Y
fumarates|fumarate|Y
fumigants|fumigant|Y
fumigations|fumigation|Y
functions|function|Y
fundazol|fundasol|Y
fundings|funding|Y
funds|fund|Y
fungi|fungal|Y
fungicides|fungicide|Y
fungoides|fungoide|Y
fungus|fungal|Y
furacillin|furacilin|Y
furaltadone|furaltadon|Y
furans|furan|Y
furantral|furanthril|Y
furazolidone|furazolidine|Y
furnishings|furnishing|Y
furnitures|furniture|Y
furrowed|furrow|Y
furunculosis|furunculoses|Y
fusafungine|fusafungin|Y
fusaritoxin|fusariotoxin|Y
fusions|fusion|Y
gabaculine|gabaculin|Y
gains|gain|Y
gairdnerus|gairdneri|Y
gaits|gait|Y
galactans|galactan|Y
galactocerebrosides|galactocerebroside|Y
galactolipids|galactolipid|Y
galactoproteins|galactoprotein|Y
galactorrheas|galactorrhea|Y
galactosemias|galactosemia|Y
galactosephosphates|galactosephosphate|Y
galactosidases|galactosidase|Y
galactosides|galactoside|Y
galactosylceramides|galactosylceramide|Y
galactosyltransferases|galactosyltransferase|Y
galagos|galago|Y
gallbladders|gallbladder|Y
gallstones|cholelithiases|Y
gallus|galli|Y
galvanisms|galvanism|Y
gamasoidiasis|gamasoidiases|Y
gamblings|gambling|Y
gambusias|gambusia|Y
games|game|Y
gametogenesis|gametogeneses|Y
gammapathy|gammapathies|Y
gammopathies|gammapathies|Y
gammopathy|gammapathies|Y
gancyclovir|ganciclovir|Y
ganglias|ganglia|Y
ganglion|ganglia|Y
ganglionectomy|ganglionectomies|Y
ganglioneuromas|ganglioneuroma|Y
ganglions|ganglia|Y
gangliosides|ganglioside|Y
gangliosidosis|gangliosidoses|Y
gangrene|necroses|Y
gangrenes|necroses|Y
gangrenous|necroses|Y
gaps|gap|Y
garbages|garbage|Y
gargoylisms|gargoylism|Y
garlics|garlic|Y
gartners|gartner|Y
gases|gas|Y
gasolines|gasoline|Y
gassers|gasser|Y
gastrectomy|gastrectomies|Y
gastric|gastr|Y
gastrinomas|gastrinoma|Y
gastrins|gastrin|Y
gastritis|gastritides|Y
gastrocoeles|gastrocoele|Y
gastrodine|gastrodin|Y
gastroenteritis|gastroenteritides|Y
gastroenterostomy|gastroenterostomies|Y
gastrographin|gastrografin|Y
gastroplasty|gastroplasties|Y
gastroscopy|gastroscopies|Y
gastrostomy|gastrostomies|Y
gastrozepin|gastrotsepin|Y
gastrulas|gastrula|Y
gatekeepers|gatekeeper|Y
gatings|gating|Y
gauchers|gaucher|Y
geeses|geese|Y
gehrigs|gehrig|Y
gel|jellies|Y
geladas|gelada|Y
gelatinosas|gelatinosa|Y
gels|jellies|Y
gelsemine|gelsemin|Y
genealogy|genealogies|Y
geneologies|genealogies|Y
geneology|genealogies|Y
generalizations|generalization|Y
generators|generator|Y
genes|gene|Y
genet|hered|Y
genetic|hered|Y
genetics|hered|Y
genitalia|genital|Y
genitalias|genital|Y
genitalis|genital|Y
genitals|genital|Y
genocides|genocide|Y
genomes|genome|Y
genomic|genome|Y
genotypes|genotype|Y
gentamicins|gentamicin|Y
gentamycin|gentamicin|Y
gentamycins|gentamicin|Y
gentisates|gentisate|Y
geology|geologies|Y
geotrichosis|geotrichoses|Y
gepefrine|gepefrin|Y
gepharnate|gefarnate|Y
gerbils|gerbil|Y
geriatrics|geriatric|Y
germ|viral|Y
germany|german|Y
germinoblastomas|germinoblastoma|Y
germs|viral|Y
gerontology|gerontologies|Y
gerstmanns|gerstmann|Y
gestationis|gestationi|Y
gestodene|gestoden|Y
gestosis|gestoses|Y
gestures|gesture|Y
ghettos|ghetto|Y
ghosts|ghost|Y
gi|gastrointestinal|Y
giardiasis|giardiases|Y
giardins|giardin|Y
gibbons|gibbon|Y
gierkes|gierke|Y
gifts|gift|Y
gigantisms|gigantism|Y
gilberts|gilbert|Y
gills|gill|Y
gingiva|gum|Y
gingivae|gum|Y
gingival|gum|Y
gingivas|gum|Y
gingivectomy|gingivectomies|Y
gingivitis|gingivitides|Y
gingivoplasty|gingivoplasties|Y
gingivosis|gingivoses|Y
gingivostomatitis|gingivostomatitides|Y
ginsenosides|ginsenoside|Y
gipsy|gipsies|Y
girl|female|Y
gizzards|gizzard|Y
glafenine|glafenin|Y
glanders|glander|Y
glands|gland|Y
glaphenine|glafenin|Y
glasse|eyeglasse|Y
glasses|glass|Y
glaucomas|glaucoma|Y
glicentine|glicentin|Y
gliklazid|gliclazide|Y
gliomas|glioma|Y
gliosis|glioses|Y
gliotoxins|gliotoxin|Y
glisoxepide|glisoxepid|Y
globosides|globoside|Y
globulins|globulin|Y
glomangiomas|glomangioma|Y
glomerulonephritis|glomerulonephritides|Y
glomerulopathy|glomerulopathies|Y
glomerulosclerosis|glomeruloscleroses|Y
glossalgias|glossalgia|Y
glossectomy|glossectomies|Y
glossitis|glossitides|Y
glossodynias|glossodynia|Y
glottis|glotti|Y
gloves|glove|Y
glucagonomas|glucagonoma|Y
glucans|glucan|Y
glucocerebrosides|glucocerebroside|Y
glucocorticoids|glucocorticoid|Y
glucometacine|glucometacin|Y
gluconates|gluconate|Y
gluconeogenesis|gluconeogeneses|Y
glucoproteins|glucoprotein|Y
glucosephosphates|glucosephosphate|Y
glucosidases|glucosidase|Y
glucosides|glucoside|Y
glucosiduronates|glucosiduronate|Y
glucosylceramides|glucosylceramide|Y
glucosyltransferases|glucosyltransferase|Y
glucuronates|glucuronate|Y
glucuronic|glucuronate|Y
glucuronides|glucuronide|Y
glucurono|glucuronate|Y
glue|adhesive|Y
glues|adhesive|Y
glutamates|glutamate|Y
glutamic|glutamate|Y
glutaminyl|glutamine|Y
glutamyl|glutamate|Y
glutamylaminomethylphosphonic|glutamylaminomethylphosphonate|Y
glutarates|glutarate|Y
glutaurine|glutaurin|Y
glutelins|glutelin|Y
glycans|glycan|Y
glycerides|glyceride|Y
glycerine|glycerin|Y
glycerolphosphates|glycerolphosphate|Y
glycerophosphates|glycerophosphate|Y
glycerophospholipids|glycerophospholipid|Y
glycinate|glycinamide|Y
glycine|glycinamide|Y
glyclazide|gliclazide|Y
glycoconjugates|glycoconjugate|Y
glycogenosis|glycogenoses|Y
glycohydrolases|glycohydrolase|Y
glycolates|glycolate|Y
glycolic|glycolate|Y
glycolipids|glycolipid|Y
glycollate|glycolate|Y
glycols|glycol|Y
glycolysis|glycolyses|Y
glycopeptides|glycopeptide|Y
glycoproteins|glycoprotein|Y
glycosaminoglycans|glycosaminoglycan|Y
glycosidases||Y
glycosidase||Y
glycosides|glycoside|Y
glycosphingolipids|glycosphingolipid|Y
glycosurias|glycosuria|Y
glycosylations|glycosylation|Y
glycyl|glycinamide|Y
glycyram|glyciram|Y
glycyrrhizia|glycyrrhiza|Y
glydiazinamide|glidiazinamide|Y
glyoxylates|glyoxylate|Y
gnotobiotics|gnotobiotic|Y
goals|goal|Y
goats|goat|Y
goggles|goggle|Y
goiters|goiter|Y
goldfishs|goldfish|Y
golds|gold|Y
golfs|golf|Y
gonadotropins|gonadotropin|Y
gonads|gonad|Y
gonderiasis|gonderiases|Y
gonioscopy|gonioscopies|Y
goniotomy|goniotomies|Y
gonorrheas|gonorrhea|Y
gonosomes|gonosome|Y
gonyautoxins|gonyautoxin|Y
goodpastures|goodpasture|Y
goose|geese|Y
gorillas|gorilla|Y
gossypiums|gossypium|Y
gostatine|gostatin|Y
gouty|gout|Y
governments|government|Y
govt|gov|Y
gradenigos|gradenigo|Y
graduate|grad|Y
graduates|grad|Y
graffis|graffi|Y
graft|transpl|Y
grafting|transpl|Y
graftings|transpl|Y
grafts|transpl|Y
grains|grain|Y
gramicidins|gramicidin|Y
grammaphos|gammaphos|Y
granins|granin|Y
grants|grant|Y
granulations|granulation|Y
granules|granule|Y
granulocytes|granulocyte|Y
granulocytopenias|granulocytopenia|Y
granuloma|granulom|Y
granulomas|granulom|Y
granulomatosis|granulomatoses|Y
granulomatous|granulom|Y
grapes|grape|Y
graphics|graphic|Y
grasses|grass|Y
grasshoppers|grasshopper|Y
graves|grave|Y
gravidarums|gravidarum|Y
gravigards|gravigard|Y
gravis|gravi|Y
gravitations|gravitation|Y
gravity|gravities|Y
gray|graies|Y
graylings|grayling|Y
grease|obesities|Y
greasy|obesities|Y
grievances|grievance|Y
groenouws|groenouw|Y
groins|groin|Y
groomings|grooming|Y
grooves|groove|Y
grossly|gross|Y
groundnuts|groundnut|Y
groups|group|Y
growths|growth|Y
guaiacum|guaiac|Y
guaiphenesin|guaifenesin|Y
guaiphenezine|guaifenesin|Y
guanacos|guanaco|Y
guanidines|guanidine|Y
guanidinobutyric|guanidinobutyrate|Y
guardians|guardian|Y
guglielmos|guglielmo|Y
guidances|guidance|Y
guideline|rule|Y
guidelines|rule|Y
guilts|guilt|Y
gums|gum|Y
gun|firearm|Y
guns|firearm|Y
guppy|guppies|Y
gut|abdomen|Y
gutimine|gutimin|Y
guts|abdomen|Y
gymnastics|gymnastic|Y
gymnotids|gymnotid|Y
gynandroblastomas|gynandroblastoma|Y
gynecological|gynecologic|Y
gynecology|gynecol|Y
gynecomastias|gynecomastia|Y
gypsies|gipsies|Y
gypsy|gipsies|Y
gyrectomy|gyrectomies|Y
habilitations|habilitation|Y
habits|habit|Y
habituations|habituation|Y
habronemiasis|habronemiases|Y
haematobias|haematobia|Y
haematobium|haematobia|Y
haematobiums|haematobia|Y
haematoxylum|haematoxylin|Y
haemobartonellosis|haemobartonelloses|Y
haemonchiasis|haemonchiases|Y
haemophilus|haemophilu|Y
hagfishs|hagfish|Y
hair|bristle|Y
hairs|bristle|Y
halitosis|halitoses|Y
hallermanns|hallermann|Y
hallucinations|hallucination|Y
hallucinogenics|hallucinogen|Y
hallucinogens|hallucinogen|Y
hallucinosis|hallucinoses|Y
halluxs|hallux|Y
hamadryas|hamadrya|Y
hamartomas|hamartoma|Y
hamsters|hamster|Y
handednesses|handedness|Y
handgun|firearm|Y
handicappeds|handicapped|Y
handlings|handling|Y
hands|hand|Y
handwashings|handwashing|Y
handwritings|handwriting|Y
hansens|hansen|Y
hapales|hapale|Y
haploidy|haploidies|Y
haplotypes|haplotype|Y
happinesses|happiness|Y
haptens|hapten|Y
haptoglobins|haptoglobin|Y
hardness|hard|Y
hardnesses|hard|Y
harelips|harelip|Y
hares|hare|Y
harmane|harman|Y
harringtonines|harringtonine|Y
hashimotos|hashimoto|Y
hashish|marihuana|Y
hates|hate|Y
hazards|hazard|Y
hco3|bicarbonate|Y
head|cranial|Y
headache|cephalalgia|Y
headaches|cephalalgia|Y
headgears|headgear|Y
headings|heading|Y
heads|cranial|Y
healings|healing|Y
healths|health|Y
hearing|hear|Y
hearings|hear|Y
heart|cardiac|Y
hearts|cardiac|Y
heatings|heating|Y
heave|pulse|Y
hedgehogs|hedgehog|Y
hedonisms|hedonism|Y
heel|calcaneus|Y
heels|calcaneus|Y
height|altitude|Y
heights|altitude|Y
helicases|helicase|Y
helicopters|helicopter|Y
heliotherapies|heliother|Y
heliotherapy|heliother|Y
helmets|helmet|Y
helminthiasis|helminthiases|Y
helminths|helminth|Y
helplessnesses|helplessness|Y
hemadsorptions|hemadsorption|Y
hemagglutinations|hemagglutination|Y
hemagglutinins|hemagglutinin|Y
hemangioendotheliomas|hemangioendothelioma|Y
hemangiomas|hemangioma|Y
hemangiopericytomas|hemangiopericytoma|Y
hemangiosarcomas|hemangiosarcoma|Y
hemarthrosis|hemarthroses|Y
hematemesis|hematemeses|Y
hematinics|hematinic|Y
hematoceles|hematocele|Y
hematocolpos|hematocolpo|Y
hematocrits|hematocrit|Y
hematologic|hematol|Y
hematological|hematol|Y
hematomas|hematoma|Y
hematometras|hematometra|Y
hematopoiesis|hematopoieses|Y
hematoporphyrins|hematoporphyrin|Y
hematoxiline|haematoxylin|Y
hematoxylin|haematoxylin|Y
hematurias|hematuria|Y
heme|haem|Y
hemeproteins|hemeprotein|Y
hemeralopias|hemeralopia|Y
hemianopsia|hemianopia|Y
hemianopsias|hemianopia|Y
hemiatrophy|hemiatrophies|Y
hemiparesis|hemipareses|Y
hemipelvectomy|hemipelvectomies|Y
hemiplegias|hemiplegia|Y
hemipteras|hemiptera|Y
hemobilias|hemobilia|Y
hemoccult|guaiac|Y
hemochromatosis|hemochromatoses|Y
hemocytes|hemocyte|Y
hemodialysis|hemodialyses|Y
hemodialyzates|hemodialysates|Y
hemodilutions|hemodilution|Y
hemodynamics|hemodynamic|Y
hemofiltrations|hemofiltration|Y
hemoglobinometry|hemoglobinometries|Y
hemoglobinopathy|hemoglobinopathies|Y
hemoglobins|hemoglobin|Y
hemoglobinurias|hemoglobinuria|Y
hemoglobinuric|hemoglobinuria|Y
hemohistioblast|hematohistioblast|Y
hemolymphs|hemolymph|Y
hemolysin|hemalysins|Y
hemolysins|hemalysins|Y
hemolysis|hemolyses|Y
hemolytic|hemol|Y
hemoperfusions|hemoperfusion|Y
hemopericardiums|hemopericardium|Y
hemoperitoneums|hemoperitoneum|Y
hemophil|hemofil|Y
hemophilias|hemophilia|Y
hemophilu|haemophilu|Y
hemophilus|haemophilu|Y
hemopneumothoraxs|hemopneumothorax|Y
hemoptysis|hemoptyses|Y
hemorr|hemor|Y
hemorrhage|hemor|Y
hemorrhages|hemor|Y
hemorrhagic|hemor|Y
hemorrhoids|hemorrhoid|Y
hemosiderosis|hemosideroses|Y
hemosorbents|hemosorbent|Y
hemosorptions|hemosorption|Y
hemostasis|hemostases|Y
hemostatics|hemostatic|Y
hemotherapies|hemother|Y
hemotherapy|hemother|Y
hemothoraxs|hemothorax|Y
hemotoxins|hematoxins|Y
hempas|hempa|Y
hepadnavirus|hepadnaviridae|Y
hepadnaviruses|hepadnaviridae|Y
hepatectomy|hepatectomies|Y
hepatis|hepati|Y
hepatitis|hepatitides|Y
hepatomas|hepatoma|Y
hepatomegaly|hepatomegalies|Y
heptane|heptan|Y
heptanes|heptan|Y
heptanoates|heptanoate|Y
heptoses|heptose|Y
herbalisms|herbalism|Y
herbicides|herbicide|Y
heredit|hered|Y
hereditary|hered|Y
herlitzs|herlitz|Y
hermaphroditisms|hermaphroditism|Y
hernias|hernia|Y
herpanginas|herpangina|Y
herpesviruses|herpesvirus|Y
hers|her|Y
hesperomyines|hesperomyinae|Y
heterochromatins|heterochromatin|Y
heterochromic|heterochromia|Y
heteroduplexes|heteroduplex|Y
heterogeneity|heterogeneities|Y
heterogenetic|heterogenet|Y
heterografts|heterograft|Y
heterologous|heterol|Y
heterophile|heterophil|Y
heteropneustes|heteropneuste|Y
heterozygotes|heterozygote|Y
hexadecynoic|hexadecynoate|Y
hexamethyleneimines|hexamethyleneimine|Y
hexanes|hexane|Y
hexanoates|hexanoate|Y
hexanols|hexanol|Y
hexanones|hexanone|Y
hexosamines|hexosamine|Y
hexosaminidases|hexosaminidase|Y
hexosaminoglycans|hexosaminoglycan|Y
hexosephosphates|hexosephosphate|Y
hexoses|hexose|Y
hexuronic|hexouronic|Y
hhncs|hhnc|Y
hiatus|hiatal|Y
hibernations|hibernation|Y
hiccups|hiccup|Y
hidradenomas|hidradenoma|Y
hierarchy|hierarchies|Y
highness|high|Y
hindlimbs|hindlimb|Y
hippotragines|hippotragine|Y
hippurates|hippurate|Y
hips|hip|Y
hirschsprungs|hirschsprung|Y
hirsute|hairy|Y
hirsutisms|hirsutism|Y
hirudineas|hirudinea|Y
histidyl|histidine|Y
histiocytes|histiocyte|Y
histiocytomas|histiocytoma|Y
histiocytosis|histiocytoses|Y
histoacryl|histacryl|Y
histochemical|histochem|Y
histocompatibility|histocompatibilities|Y
histocytochemistry|histocytochem|Y
histologic|histol|Y
histological|histol|Y
histologies|histol|Y
histology|histol|Y
histomoniasis|histomoniases|Y
histones|histone|Y
histoplasmosis|histoplasmoses|Y
histories|hist|Y
historiography|historiographies|Y
history|hist|Y
histrionicotoxins|histrionicotoxin|Y
hives|hive|Y
hmsns|hmsn|Y
hoarsenesses|hoarseness|Y
hobby|hobbies|Y
hockeys|hockey|Y
hocks|hock|Y
hodgkins|hodgkin|Y
hoffmann|hoffman|Y
holdings|holding|Y
holes|hole|Y
holidays|holiday|Y
holmes|holm|Y
holocaust|genocide|Y
holoprosencephaly||Y
holoprosencephalies||Y
holothuroideas|holothuroidea|Y
home|domestic|Y
homeostasis|homeostases|Y
homes|domestic|Y
