LF1|LF2|Synonym
signal transducer and activator of transcription|signal transducer and activator of transcription 3|Y
gonadotrophin releasing hormone analog|gonadotropin releasing hormone analog|Y
field excitatory post-synaptic potential|field excitatory postsynaptic potential|Y
voltage dependent anion selective channel 3|voltage dependent anion selective channel|Y
epi-gallo-catechin gallate|epi-gallocatechin gallate|Y
epi-gallo-catechin gallate|epigallo-catechin gallate|Y
src homology 2 domain-containing transforming protein C1|Src homology 2 domain-containing transforming protein C1|Y
non-gonococcal urethritis|nongonococcal urethritis|Y
dendritic cell-specific intercellular adhesion molecule-3-grabbing nonintegrin|dendritic cell-specific intercellular adhesion molecule 3-grabbing nonintegrin|Y
peroxisome proliferator-activated receptor alpha agonist|peroxisome proliferator-activated receptor-alpha agonist|Y
peroxisome proliferator-activated receptor alpha agonist|peroxisome-proliferator-activated receptor alpha agonist|Y
corticotropin-releasing hormone receptor 1|corticotropin releasing hormone receptor 1|Y
non-governmental organisations|non-governmental organisation|Y
American Society of Anaesthesiologists Status IV|American Society of Anaesthesiologists Status II|Y
trauma-focused cognitive-behavioural therapy|trauma-focused cognitive behavioural therapy|Y
transforming growth factor-beta 1|transforming growth factor-beta1|Y
insulin-like growth factor-II messenger RNA-binding protein-1|insulin-like growth factor-II messenger RNA-binding protein-3|Y
insulin-like growth factor-II messenger RNA-binding protein-1|insulin-like growth factor-II messenger RNA binding protein-1|Y
osteoclast-like giant cell|osteoclastlike giant cell|Y
transforming growth factor-β type I receptor kinase|transforming growth factor β type I receptor kinase|Y
matrix assisted laser desorption/ionisation time-of-flight mass spectrometry|matrix assisted laser desorption/ionization time-of-flight mass spectrometry|Y
anti-human immunodeficiency virus type 1|anti-human immunodeficiency virus type-1|Y
generalized linear modeling|generalized linear modelling|Y
Rush Presbyterian-Saint Luke's Medical Center|Rush Presbyterian Saint Luke's Medical Center|Y
Rush Presbyterian-Saint Luke's Medical Center|Rush Presbyterian-Saint Luke's Medical Centre|Y
alpha-thalassaemia/mental retardation syndrome X-linked|alpha-thalassemia/mental retardation syndrome X-linked|Y
fluorescent amplified fragment length polymorphism analysis|fluorescent amplified-fragment length polymorphism analysis|Y
peroxisome proliferator-activated receptor gamma coactivator-1|peroxisome proliferator-activated receptor-gamma co-activator-1|Y
peroxisome proliferator-activated receptor gamma coactivator-1|peroxisome proliferator-activated receptor gamma co-activator 1|Y
peroxisome proliferator-activated receptor gamma coactivator-1|Peroxisome proliferator-activated receptor gamma coactivator-1|Y
promyelocytic leukemia-retinoic acid receptor-α|promyelocytic leukemia/retinoic acid receptor-α|Y
promyelocytic leukemia-retinoic acid receptor-α|promyelocytic leukemia-retinoic acid receptor α|Y
mammalian gonadotropin releasing hormone|mammalian gonadotropin-releasing hormone|Y
acidic proline-rich protein|acidic proline-rich proteins|Y
anti-ovulatory activity|antiovulatory activity|Y
intra-peritoneal haemorrhage|intra-peritoneal hemorrhage|Y
type 2 sodium phosphate co-transporter|type 2 sodium phosphate cotransporter|Y
intra-vascular large B cell lymphoma|intravascular large B cell lymphoma|Y
corticotrophin releasing hormone receptor-1|corticotrophin releasing hormone receptor-2|Y
anti-dinitrophenyl immunoglobulin E|antidinitrophenyl immunoglobulin E|Y
receptor-like protein tyrosine phosphatase kappa|receptor-like protein tyrosine phosphatase-kappa|Y
inter-stimulus distance|interstimulus distance|Y
total i.v. anesthesia|total i.v. anaesthesia|Y
neural precursor cell expressed developmentally downregulated 2|neural precursor cell expressed, developmentally downregulated 2|Y
neural precursor cell expressed developmentally downregulated 2|neural precursor cell-expressed developmentally down-regulated 2|Y
neural precursor cell expressed developmentally downregulated 2|neural precursor cell expressed developmentally down-regulated 9|Y
work-place health promotion|workplace health promotion|Y
semimicro high-performance liquid chromatography|semi-micro high-performance liquid chromatography|Y
nonribosomal peptide synthetase|non-ribosomal peptide synthetase|Y
reaction centre-light harvesting complex I|reaction centre-light-harvesting complex I|Y
reaction centre-light harvesting complex I|reaction center-light harvesting complex I|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-12|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motif-17|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-10|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-16|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-4|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motif-12|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-7|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motif-18|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motif-5|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-6|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motif-13|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloprotease with thrombospondin motifs-15|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-2|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-9|Y
a disintegrin and metalloproteinase with thrombospondin motifs-15|a disintegrin and metalloproteinase with thrombospondin motifs-18|Y
monomethylarsonic acid|mono-methylarsonic acid|Y
microtubule associated protein-1 light chain-3|microtubule associated protein 1 light chain-3|Y
human leucocyte antigen-D-related antigen|human leucocyte antigen D-related antigen|Y
anti-human immunodeficiency virus activity|anti-human immunodeficiency virus 1 activity|Y
anti-human immunodeficiency virus activity|antihuman immunodeficiency virus activity|Y
surface enhanced laser desorption/ionisation time-of-flight mass spectrometry|surface enhanced laser desorption ionisation time-of-flight mass spectrometry|Y
forkhead box class O|forkhead box class O2|Y
Rouxen-Y gastric bypass|Roux-en-Y gastric bypass|Y
peroxisome proliferator-activated receptor-gamma 1|peroxisome proliferator-activated receptor-gamma|Y
sector field inductively-coupled plasma mass spectrometry|sector field inductively coupled plasma mass spectrometry|Y
judgments of learning|judgment of learning|Y
tissue bound angiotensin-converting enzyme|tissue bound angiotensin converting enzyme|Y
oestrogen receptor α knockout mouse|estrogen receptor α knockout mouse|Y
recombinant human interleukin 18|recombinant human interleukin 8|Y
granule bound starch synthase I|granule bound starch synthase II|Y
prebeta1-high density lipoprotein|pre-beta1-high density lipoprotein|Y
tubulo-reticular inclusion|tubuloreticular inclusion|Y
transient receptor potential melastatin 6|transient receptor potential melastatin 7|Y
transient receptor potential melastatin 6|transient receptor potential melastatin 8|Y
transient receptor potential melastatin 6|transient receptor potential melastatin 1|Y
cysteine-cysteine chemokine ligand 5|cysteine-cysteine chemokine ligand 25|Y
pylorus-preserving pancreatico-duodenectomy|pylorus-preserving pancreato-duodenectomy|Y
peptidyl-glycine-alpha-amidating monooxygenase|peptidyl-glycine alpha-amidating monooxygenase|Y
peptidyl-glycine-alpha-amidating monooxygenase|peptidylglycine-alpha-amidating monooxygenase|Y
immunoglobulin-containing cell|immunoglobulin-containing cells|Y
erythroblastic leukemia viral oncogene homolog 3|erythroblastic leukemia viral oncogene homolog 2|Y
erythroblastic leukemia viral oncogene homolog 3|erythroblastic leukemia viral oncogene homolog A|Y
erythroblastic leukemia viral oncogene homolog 3|erythroblastic leukemia viral oncogene homolog 4|Y
homo-gamma-linolenoyl ethanolamide|homo-gamma-linolenoylethanolamide|Y
non-melanoma skin cancers|non-melanoma skin cancer|Y
transforming growth factor-beta receptor type I|transforming growth factor-beta receptor type 1|Y
transforming growth factor-beta receptor type I|transforming growth factor-beta receptor type 2|Y
surface generalised Born continuum solvation model|surface-generalised Born continuum solvation model|Y
surface generalised Born continuum solvation model|surface generalized Born continuum solvation model|Y
Escherichia coli BL21|Escherichia coli BL-21|Y
dendritic cell-tumor cell hybrid|dendritic cell-tumour cell hybrid|Y
flow cytometry crossmatch|flow cytometry cross-match|Y
pancreaticogastrostomy|pancreatico-gastrostomy|Y
N-terminal pro-B-type natriuretic peptide|N-terminal-pro-B-type natriuretic peptide|Y
N-terminal pro-B-type natriuretic peptide|N-terminal proB-type natriuretic peptide|Y
N-terminal pro-B-type natriuretic peptide|N-terminal pro B-type natriuretic peptide|Y
tumor necrosis factor-related apoptosis-inducing ligand|tumor necrosis factor-related apoptosis inducing ligand|Y
preprocorticotropin releasing factor|preprocorticotrophin releasing factor|Y
SAP90/PSD95-associated protein|SAP90/PSD-95-associated protein|Y
American Society of Anaesthesiologists status I|American Society of Anaesthesiologists status 1|Y
American Society of Anaesthesiologists status I|American Society of Anaesthesiologists status III|Y
American Society of Anaesthesiologists status I|American Society of Anaesthesiologists status II|Y
American Society of Anaesthesiologists status I|American Society of Anaesthesiologists status 5|Y
retinoic-acid-receptor-related orphan receptor γT|retinoic-acid-receptor-related orphan receptor γ|Y
G-protein β-γ subunit|G-protein βγ subunit|Y
gamma-aminobutyric acidA-benzodiazepine receptor complex|gamma-aminobutyric acidA/benzodiazepine receptor complex|Y
arginine metabolism regulator III|arginine metabolism regulator II|Y
latent transforming growth factor-beta binding protein 1|latent transforming growth factor beta binding protein 1|Y
poly-levolactic acid|poly-laevolactic acid|Y
liquid chromatographic/mass spectrometric|liquid chromatographic-mass spectrometric|Y
extracellular regulated kinases|extracellular regulated kinase|Y
vascular endothelial growth factor receptor 3|vascular endothelial growth factor receptor 2|Y
structural maintenance of chromosome protein 1|structural maintenance of chromosome protein 3|Y
serotonin selective re-uptake inhibitor|serotonin selective reuptake inhibitor|Y
gastrointestinal complication|gastro-intestinal complication|Y
G protein alphaq subunit|G protein alpha subunit|Y
anti-ribonucleoprotein|antiribonucleoprotein|Y
university-affiliated Veterans Administration Medical Center|university affiliated Veteran's Administration Medical Center|Y
electro-mechanical dissociation|electromechanical dissociation|Y
anti-toll like receptor-4 monoclonal antibody|anti-toll like receptor 4 monoclonal antibody|Y
1-ethyl-3-(3-dimethylaminopropyl)carbodiimide|1-ethyl-3-(3-dimethylaminopropyl)-carbodiimide|Y
Fanconi anaemia-associated nuclease 1|Fanconi anemia-associated nuclease 1|Y
promyelocytic leukaemia-retinoic acid receptor α|promyelocytic leukemia-retinoic acid receptor α|Y
dehydrodihydroxylysinonorleucine|dehydro-dihydroxylysinonorleucine|Y
extended Hückel tight binding band calculation|extended Hückel tight-binding band calculation|Y
triglyceride lowering diet|triglycerid lowering diet|Y
acro-kerato-elastoidosis|acro-keratoelastoidosis|Y
acro-kerato-elastoidosis|acrokerato-elastoidosis|Y
C-EBP homologous protein|CEBP homologous protein|Y
prepro-parathyroid hormone|preproparathyroid hormone|Y
delta9-tetrahydrocannabinol|delta 9-tetrahydrocannabinol|Y
transient receptor potential vanilloid receptor 1|transient receptor potential vanilloid receptor 5|Y
type 2 corticotrophin-releasing-hormone receptor|type-2 corticotrophin-releasing-hormone receptor|Y
type 2 corticotrophin-releasing-hormone receptor|type 2 corticotrophin-releasing hormone receptor|Y
oxidized low-density lipoprotein receptor 1|oxidized low density lipoprotein receptor 1|Y
excision repair cross complementing group 4|excision repair cross complementing group 5|Y
excision repair cross complementing group 4|excision repair cross complementing group 2|Y
excision repair cross complementing group 4|excision repair cross complementing group 6|Y
tumor necrosis factor receptor superfamily member 8|tumor necrosis factor receptor superfamily member 9|Y
tumor necrosis factor-related apoptosis inducing ligand receptor|tumour necrosis factor related apoptosis inducing ligand receptor|Y
soluble N-ethyl-maleimide-sensitive factor attachment protein receptor|soluble N-ethylmaleimide-sensitive factor attachment protein receptor|Y
soluble N-ethyl-maleimide-sensitive factor attachment protein receptor|soluble N-ethylmaleimide-sensitive factor attachment protein receptors|Y
carotid blow-out syndrome|carotid blowout syndrome|Y
Minneapolis Veterans Administration Medical Center|Minneapolis Veterans' Administration Medical Center|Y
Minneapolis Veterans Administration Medical Center|Minneapolis Veteran's Administration Medical Center|Y
latent transforming growth factor beta binding protein-2|latent transforming growth factor beta binding protein 2|Y
non-structural protein 4|non-structural protein 4B|Y
similar to mothers against decapentaplegic homolog 2|similar to mothers against decapentaplegic homolog 8|Y
recombinant human transforming growth factor beta3|recombinant human transforming growth factor beta 3|Y
tracheo-bronchomalacia|tracheobronchomalacia|Y
immuno-enzymatic assay|immunoenzymatic assay|Y
left salpingoophorectomy|left salpingooophorectomy|Y
short-lasting unilateral neuralgiform headache attacks with conjunctival injection and tearing|shortlasting, unilateral, neuralgiform headache attacks with conjunctival injection and tearing|Y
matrix-assisted laser desorption/ionization time of flight mass spectrometry|matrix-assisted laser desorption ionization time of flight mass spectrometry|Y
anti-β 2-glycoprotein I antibody|anti-β2-glycoprotein I antibody|Y
N-Nitroso(2-hydroxypropyl)(2-oxopropyl)amine|N-nitroso(2-hydroxypropyl)(2-oxopropyl)amine|Y
platelet-derived growth factor-AB|platelet-derived growth factor-B|Y
poly-hydroxyethylmethacrylate|poly-hydroxyethyl-methacrylate|Y
antithyroid antibody|anti-thyroid antibody|Y
recombinant human interferon α 2b|recombinant human interferon α2b|Y
13,14-dihydro-15-keto-prostaglandin F2 alpha|13,14-dihydro-15-keto prostaglandin F2 alpha|Y
serotonin norepinephrine re-uptake inhibitor|serotonin norepinephrine reuptake inhibitor|Y
latent transforming growth factor beta binding protein 1|latent transforming growth factor beta binding protein 2|Y
latent transforming growth factor beta binding protein 1|latent transforming growth factor beta binding protein 4|Y
latent transforming growth factor beta binding protein 1|latent transforming growth factor beta binding protein 3|Y
cellular inhibitor of apoptosis protein|cellular inhibitor of apoptosis protein 1|Y
cellular inhibitor of apoptosis protein|cellular inhibitor of apoptosis protein-2|Y
levonorgestrel releasing intra uterine system|laevonorgestrel releasing intra uterine system|Y
homozygous α 1-protease inhibitor deficiency|homozygous α 1-proteinase inhibitor deficiency|Y
toll-interleukin1 receptor domain-containing adapter inducing interferon beta|toll-interleukin 1 receptor domain-containing adapter-inducing interferon beta|Y
agar-gel immuno-diffusion|agargel immuno-diffusion|Y
intraoperative ultrasonography|intra-operative ultrasonography|Y
percutaneous trans-hepatic portography|percutaneous transhepatic portography|Y
nontypeable Hemophilus influenzae|non-typeable Hemophilus influenzae|Y
combined antiretroviral therapy|combined anti-retroviral therapy|Y
American Society of Anesthesiologists status 5|American Society of Anaesthesiologists status 5|Y
never in mitosis, gene A-related kinase 3|never in mitosis, gene A-related kinase 6|Y
never in mitosis, gene A-related kinase 3|never in mitosis, gene A-related kinase 4|Y
World Health Organisation Quality of Life-Brief version|World Health Organisation Quality of Life-brief version|Y
3-hydroxy-3-methylglutaryl-CoA reductase|3-hydroxy-3-methyl-glutaryl-CoA reductase|Y
DXP reducto-isomerase|DXP reductoisomerase|Y
platelet-derived growth factor-BB|platelet-derived growth factor-B|Y
TATA-binding protein-associated factor 4|TATA-binding protein-associated factor-4|Y
side-stream darkfield imaging|side-stream dark field imaging|Y
TBP associated factor-1|TBP associated factor-12|Y
TBP associated factor-1|TBP associated factor-11|Y
src homology-2 domain-containing protein tyrosine phosphatase 2|Src homology-2 domain-containing protein tyrosine phosphatase 2|Y
src homology-2 domain-containing protein tyrosine phosphatase 2|src homology-2 domain-containing protein tyrosine phosphatase|Y
porcine pregnancy-associated glycoprotein 2|porcine pregnancy-associated glycoprotein-2|Y
B-cell leukaemia/lymphoma-2|B-cell leukemia/lymphoma-2|Y
anti-IL4 monoclonal antibody|anti-IL 4 monoclonal antibody|Y
NMDA receptor antagonist D-2-amino-5-phosphonovalerate|NMDA receptor antagonist 2-amino-5-phosphonovalerate|Y
killer immunoglobulin-like receptor 2DS1|killer immunoglobulin-like receptor 2DS3|Y
killer immunoglobulin-like receptor 2DS1|killer immunoglobulin-like receptor 2DS2|Y
linearised multi-stage model|linearised multistage model|Y
immunoreceptor tyrosine-based activation motif|immuno-receptor tyrosine-based activation motif|Y
a disintegrin and metalloprotease-3|a disintegrin and metalloprotease-23|Y
electro-encephalographic study|electroencephalographic study|Y
prostaglandin F-(2) α|prostaglandin F-(2)α|Y
latent transforming growth factor beta binding protein 2|latent transforming growth factor beta binding protein 4|Y
latent transforming growth factor beta binding protein 2|latent transforming growth factor beta binding protein 3|Y
hydroxy-propyl-β-cyclodextrin|hydroxypropyl-β-cyclodextrin|Y
radio-immunoguided surgery|radioimmunoguided surgery|Y
trans-jugular intrahepatic porto-caval shunt|trans-jugular intrahepatic portocaval shunt|Y
long-segment Barrett's esophagus|long-segment Barrett's oesophagus|Y
uncoordinated protein 119|uncoordinated protein 11|Y
Drosophila glutamate receptor I|Drosophila glutamate receptor IB|Y
tobacco-specific nitrosamine 4-methylnitrosamino-1-(3-pyridyl)-1-butanone|tobacco-specific nitrosamine 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone|Y
krueppel-like factor-6|kruppel-like factor-6|Y
American Society of Anaesthesiologists Grade 4|American Society of Anaesthesiologists Grade 5|Y
American Society of Anaesthesiologists Grade 4|American Society of Anaesthesiologists grade 4|Y
non-parenchymal cells|non-parenchymal cell|Y
alpha-fluoromethyl histidine|alpha-fluoromethylhistidine|Y
arachidoyl-coenzyme A|arachidonyl-coenzyme A|Y
recombinant human interleukin-1α|recombinant human interleukin-1 α|Y
tumor associated antigen|tumour associated antigen|Y
Reis-Bucklers' corneal dystrophy|Reis-Bucklers corneal dystrophy|Y
single-photon-emission computed tomography|single-photon emission computed tomography|Y
gas chromatography/negative-ion chemical ionization mass spectrometry|gas chromatography/negative ion chemical ionization mass spectrometry|Y
tumour necrosis factor related apoptosis inducing ligand|tumour necrosis factor-related apoptosis inducing ligand|Y
tumour necrosis factor related apoptosis inducing ligand|tumor necrosis factor related apoptosis inducing ligand|Y
hereditary angioneurotic œdema|hereditary angio-neurotic œdema|Y
Wingless-type MMTV integration site family member 7B|wingless-type MMTV integration site family member 7B|Y
electoconvulsive shock therapy|electroconvulsive shock therapy|Y
toll/interleukin-1 receptor domain-containing adapter-inducing interferon beta|toll/interleukin1 receptor domain-containing adapter-inducing interferon-beta|Y
Na-K-Cl co-transporter|Na-K-2Cl co-transporter|Y
stromal-derived factor 1alpha|stromal-derived factor 1-alpha|Y
zwitterionic detergent 3-[(3-cholamidopropyl)dimethylammonio]-1-propanesulfonate|zwitterionic detergent 3-[(3-cholamidopropyl)-dimethylammonio]-1-propanesulfonate|Y
human germinal center-associated lymphoma|human germinal centre-associated lymphoma|Y
human germinal center-associated lymphoma|human germinal center associated lymphoma|Y
human germinal center-associated lymphoma|human germinal-center-associated lymphoma|Y
high density lipoproteins2|high density lipoprotein2|Y
enteric septicemia of catfish|enteric septicaemia of catfish|Y
metabotropic glutamate receptor subtype 5|metabotropic glutamate receptor subtype 6|Y
metabotropic glutamate receptor subtype 5|metabotropic glutamate receptor subtype 4|Y
flavin-containing monooxygenase 5|flavin-containing mono-oxygenase 5|Y
delayed nonmatch to sample|delayed non-match to sample|Y
ovine growth hormone|bovine growth hormone|Y
nonmatching-to-sample|non-matching-to-sample|Y
anti-interleukin 2 receptor monoclonal antibody|antiinterleukin 2 receptor monoclonal antibody|Y
anti-interleukin 2 receptor monoclonal antibody|anti-interleukin 4 receptor monoclonal antibody|Y
self-mutilative behavior|self-mutilative behaviour|Y
American Society of Anaesthesiologists grade 3|American Society of Anaesthesiologists grade 5|Y
American Society of Anaesthesiologists grade 3|American Society of Anaesthesiologists grade 4|Y
mitogen-activated protein kinase activated protein kinase 5|mitogen-activated protein kinase-activated protein kinase 5|Y
mitogen-activated protein kinase activated protein kinase 5|mitogen-activated protein kinase activated protein kinase|Y
containing only apoA-I|containing only apo A-I|Y
total cavopulmonary connection|total cavo-pulmonary connection|Y
phenylalanyl-methionyl-arginyl-phenylalaninamide-like|phenylalanyl-methionyl-arginyl-phenylalaninamidelike|Y
feline fibrosarcoma virus|feline fibro-sarcoma virus|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-17|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs-4|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-12|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs-7|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-18|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-5|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-2|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs-6|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-13|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs-2|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motifs-9|Y
a disintegrin and metalloproteinase with thrombospondin motif-7|a disintegrin and metalloproteinase with thrombospondin motif-3|Y
immunoglobulin-secreting cells|immunoglobulin-secreting cell|Y
American Society of Anesthesiologists physical status 4|American Society of Anesthesiologists physical status 5|Y
American Society of Anesthesiologists physical status 4|American Society of Anaesthesiologists physical status 4|Y
ste-20-related proline alanine rich kinase|Ste-20-related proline alanine rich kinase|Y
American Society of Anesthesiologists Status 1|American Society of Anesthesiologists Status 4|Y
autoimmune thyroid disease|auto-immune thyroid disease|Y
TNM pathologic stage N1bii|TNM pathologic stage N1biii|Y
N,N'-dicyclohexylcarbodiimide|N,N'-dicyclohexyl carbodiimide|Y
technetium-99m-methoxy isobutyl isonitrile|technetium-99m-methoxyisobutylisonitrile|Y
self-consistent charge density functional tight-binding method|self-consistent charge density functional tight binding method|Y
temperature-programed desorption mass spectrometry|temperature programed desorption mass spectrometry|Y
ribosomal protein S2|ribosomal protein S27|Y
ribosomal protein S2|ribosomal protein S26|Y
ribosomal protein S2|ribosomal protein S29|Y
immunocytochemical staining|immuno-cytochemical staining|Y
technetium 99m-labelled|technetium 99m-labeled|Y
giant cell tumor of bone|giant cell tumour of bone|Y
thiazide sensitive NaCl cotransporter|thiazide sensitive NaCl co-transporter|Y
thiazide sensitive NaCl cotransporter|thiazide sensitive Na-Cl cotransporter|Y
multi-fluor fluorescence in-situ hybridization|multi-fluor fluorescence in-situ hybridisation|Y
gastro-enteropancreatic|gastro-entero-pancreatic|Y
inter-spike interval histogram|interspike interval histogram|Y
three-color fluorescence in-situ hybridization|three-colour fluorescence in-situ hybridization|Y
three-color fluorescence in-situ hybridization|three-color fluorescence in-situ hybridisation|Y
photocatalytic degradation|photo-catalytic degradation|Y
biventricular hypertrophy|bi-ventricular hypertrophy|Y
midlatency auditory evoked response|mid-latency auditory evoked response|Y
American Society of Anaesthesiology grade II|American Society of Anaesthesiology grade III|Y
American Society of Anaesthesiology grade II|American Society of Anaesthesiology Grade II|Y
American Society of Anaesthesiology grade II|American Society of Anesthesiology grade I|Y
American Society of Anaesthesiology grade II|American Society of Anesthesiology grade II|Y
ras-related GTP-binding protein 3B|ras-related GTP-binding protein 3|Y
pattern-reversal visual evoked potential|pattern reversal visual evoked potential|Y
tumor necrosis factor receptor superfamily member 10b|tumor necrosis factor receptor superfamily member 11b|Y
tumor necrosis factor receptor superfamily member 10b|tumor necrosis factor receptor superfamily member 10d|Y
antinuclear antibody|anti nuclear antibody|Y
non-sense-mediated decay|nonsense-mediated decay|Y
functional magnetic resonance images|functional magnetic resonance image|Y
antiinterleukin 5 monoclonal antibody|antiinterleukin 15 monoclonal antibody|Y
immunoglobulin superfamily 1|immunoglobulin superfamily 11|Y
excision repair cross-complementing-group 2|excision repair cross-complementing-group 1|Y
excision repair cross-complementing-group 2|excision repair cross-complementing-group 4|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed developmentally down-regulated 9|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed developmentally downregulated 1|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed developmentally downregulated 9|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed, developmentally downregulated 8|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed, developmentally downregulated 1|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed, developmentally down-regulated 9|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed, developmentally down-regulated 4|Y
neural precursor cell-expressed, developmentally downregulated 9|neural precursor cell-expressed, developmentally down-regulated 2|Y
intra-ligand charge transfer|intraligand charge transfer|Y
toll/interleukin1 receptor domain-containing adapter-inducing interferon-β|Toll/interleukin1 receptor domain-containing adapter-inducing interferon-β|Y
toll/interleukin1 receptor domain-containing adapter-inducing interferon-β|toll/interleukin-1 receptor domain-containing adapter-inducing interferon β|Y
toll/interleukin1 receptor domain-containing adapter-inducing interferon-β|toll/interleukin 1 receptor domain-containing adapter-inducing interferon β|Y
toll/interleukin1 receptor domain-containing adapter-inducing interferon-β|Toll/interleukin-1 receptor domain-containing adapter-inducing interferon-β|Y
multi-targeted antifolate|multitargeted antifolate|Y
X-linked hypophosphataemia|X-linked hypophosphatemia|Y
sham-operated controls|sham-operated control|Y
peroxisome proliferator activated receptor gamma co-activator 1|peroxisome proliferator activated receptor gamma coactivator 1|Y
peroxisome proliferator activated receptor gamma co-activator 1|peroxisome proliferator-activated receptor gamma co-activator 1|Y
benzo[a]pyrene diol-epoxide DNA adduct level|benzo[a]pyrene diol epoxide DNA adduct level|Y
Transforming growth factor-beta|Transforming growth factor-betas|Y
electrocochleography|electro-cochleography|Y
propylbenzilyl-choline mustard|propylbenzilylcholine mustard|Y
oscillatory after-potential|oscillatory afterpotential|Y
American Society of Anesthesiology physical status 2|American Society of Anesthesiology physical status|Y
American Society of Anesthesiology physical status 2|American Society of Anesthesiology physical status 3|Y
neural-precursor-cell-expressed developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally down-regulated 4|Y
neural-precursor-cell-expressed developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 4|Y
neural-precursor-cell-expressed developmentally down-regulated 9|neural-precursor-cell-expressed developmentally downregulated 5|Y
neural-precursor-cell-expressed developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 1|Y
reno-medullary interstitial cell|renomedullary interstitial cell|Y
contour clamped homogeneous electric field|contour-clamped homogeneous electric field|Y
organophosphorus ester-induced delayed neurotoxicity|organophosphorus-ester-induced delayed neurotoxicity|Y
chloromethylfluorescein di-acetate|chloromethylfluorescein diacetate|Y
Bos taurus autosome 11|Bos taurus autosome 1|Y
melanoma differentiation-associated gene-5|melanoma differentiation-associated gene 5|Y
melanoma differentiation-associated gene-5|melanoma-differentiation-associated gene-5|Y
recombinant human granulocyte-macrophage colony stimulating factor|recombinant human granulocyte macrophage colony stimulating factor|Y
beta-amyloid precursor protein-cleaving enzyme 1|beta-amyloid precursor protein cleaving enzyme 1|Y
sterol regulatory element-binding protein-1-c|sterol regulatory element binding protein-1-c|Y
sterol regulatory element-binding protein-1-c|sterol regulatory element-binding protein-1-a|Y
rat placental lactogen II|rat placental lactogen I|Y
